id,formula,mz,charge,ion
nuclas#71,C25H37N5O9,552.2664043,1,[M+H]1+
osas#1,C25H37NO10,512.2490228,1,[M+H]1+
osas#7,C25H35NO10,510.2333728,1,[M+H]1+
osas#13,C34H55N2O20P,843.3158551,1,[M+H]1+
osas#15,C27H40N2O11,569.2704866,1,[M+H]1+
osas#24,C25H37NO11,528.2439375,1,[M+H]1+
osas#91,C25H38N2O10,527.2599219,1,[M+H]1+
osas#92,C28H45N2O15P,681.2630317,1,[M+H]1+
paso#9,C30H38N2O11,603.2548365,1,[M+H]1+
pugl#1,C17H25N5O5S,412.1649161,1,[M+H]1+
puglas#1,C30H47N5O10S,670.3116399,1,[M+H]1+
nuclas#36,C30H42N6O14,711.2831765,1,[M+H]1+
uglas#11,C24H37N4O16P,669.2014941,1,[M+H]1+
